Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Strain],Term Source 2 REF,Term Source 2 Accession,Material Type,Experimental Condition [Genotype],Characteristics [Developmental Stage],Assay Name,Comment [Image File Comments],Comment [Image File Type],Channels
TimEmbryos-102219-HybCycle_0,MMStack_Pos35.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos35,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos35.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos35,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos35.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos35,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos36.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos36,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos36.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos36,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos36.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos36,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos37.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos37,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos37.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos37,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos37.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos37,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos38.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos38,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos38.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos38,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos38.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos38,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos39.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos39,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos39.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos39,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos39.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos39,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos4.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos4,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos4.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos4,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos4.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos4,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos40.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos40,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos40.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos40,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos40.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos40,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos41.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos41,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos41.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos41,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos41.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos41,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos42.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos42,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos42.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos42,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos42.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos42,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos43.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos43,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos43.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos43,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos43.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos43,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos44.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos44,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos44.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos44,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos44.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos44,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos45.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos45,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos45.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos45,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos45.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos45,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos46.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos46,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos46.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos46,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos46.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos46,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos47.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos47,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos47.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos47,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos47.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos47,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos48.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos48,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos48.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos48,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos48.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos48,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos49.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos49,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos49.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos49,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos49.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos49,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos5.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos5,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos5.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos5,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos5.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos5,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos50.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos50,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos50.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos50,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos50.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos50,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos6.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos6,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos6.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos6,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos6.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos6,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos7.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos7,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos7.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos7,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos7.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos7,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos8.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos8,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos8.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos8,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos8.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos8,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos9.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos9,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos9.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos9,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_0,MMStack_Pos9.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos9,HybCycle_0,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_1,MMStack_Pos0.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos0,HybCycle_1,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_1,MMStack_Pos0.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos0,HybCycle_1,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_1,MMStack_Pos0.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos0,HybCycle_1,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_1,MMStack_Pos1.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos1,HybCycle_1,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_1,MMStack_Pos1.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos1,HybCycle_1,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_1,MMStack_Pos1.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos1,HybCycle_1,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_1,MMStack_Pos10.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos10,HybCycle_1,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_1,MMStack_Pos10.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos10,HybCycle_1,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_1,MMStack_Pos10.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos10,HybCycle_1,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_1,MMStack_Pos11.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos11,HybCycle_1,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_1,MMStack_Pos11.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos11,HybCycle_1,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_1,MMStack_Pos11.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos11,HybCycle_1,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_1,MMStack_Pos12.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos12,HybCycle_1,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_1,MMStack_Pos12.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos12,HybCycle_1,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_1,MMStack_Pos12.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos12,HybCycle_1,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_1,MMStack_Pos13.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos13,HybCycle_1,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_1,MMStack_Pos13.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos13,HybCycle_1,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_1,MMStack_Pos13.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos13,HybCycle_1,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_1,MMStack_Pos14.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos14,HybCycle_1,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_1,MMStack_Pos14.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos14,HybCycle_1,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_1,MMStack_Pos14.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos14,HybCycle_1,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_1,MMStack_Pos15.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos15,HybCycle_1,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_1,MMStack_Pos15.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos15,HybCycle_1,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_1,MMStack_Pos15.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos15,HybCycle_1,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_1,MMStack_Pos16.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos16,HybCycle_1,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_1,MMStack_Pos16.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos16,HybCycle_1,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_1,MMStack_Pos16.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos16,HybCycle_1,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_1,MMStack_Pos17.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos17,HybCycle_1,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_1,MMStack_Pos17.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos17,HybCycle_1,raw,A647; A488; Cy3B; DAPI
